time,source,frame,x,y,theta,cov_xx,cov_yy,cov_xy,runtime_ms,ess,resampling_triggered
8.748,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
8.784,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
8.82,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
8.856,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
8.892,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
8.928,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
8.964,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9,ekf_predict_only,map,-2,-0.5,0,0.15,0.15,0,,,
9,ekf,map,-2,-0.5,1.11524e-21,0.0671771,0.0671771,0,0.067542,,
9,kf,map,-2,-0.5,1.11524e-21,0.0671771,0.0671771,0,0.071042,,
9,pf,map,-2.06961,-0.566292,-0.0331491,0.0712974,0.0676666,-0.000671015,4.74637,83.0606,1
9.036,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.072,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.108,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.144,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.18,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.216,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.216,ekf_predict_only,map,-2,-0.5,0,0.25,0.25,0,,,
9.216,ekf,map,-2,-0.5,3.71601e-21,0.0642218,0.0642218,0,0.0545,,
9.216,kf,map,-2,-0.5,3.6752e-21,0.063214,0.063214,0,0.087166,,
9.216,pf,map,-2.06138,-0.541671,-0.0011221,0.0456009,0.0443857,0.0018371,5.13492,440.905,1
9.252,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.288,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.324,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.36,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.396,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.396,ekf_predict_only,map,-2,-0.5,0,0.35,0.35,0,,,
9.396,ekf,map,-2,-0.5,-2.7401e-22,0.0642905,0.0642905,0,0.078458,,
9.432,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.396,kf,map,-2,-0.5,-1.76345e-22,0.0624701,0.0624701,0,0.075583,,
9.396,pf,map,-2.04665,-0.513306,0.018161,0.0408795,0.0378243,0.00163892,6.44504,490.016,1
9.468,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.504,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.54,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.576,odom,map,-1.96828,-0.464191,-0.0026879,0,0,0,,,
9.612,odom,map,-1.96796,-0.464192,-0.00245629,0,0,0,,,
9.612,ekf_predict_only,map,-1.98946,-0.5,0.00219712,0.45,0.450019,0,,,
9.612,ekf,map,-1.99618,-0.500002,0.000903705,0.0658056,0.0658059,8.48157e-29,0.064125,,
9.612,kf,map,-1.99585,-0.5,0.000967382,0.0625658,0.0625658,0,0.056667,,
9.612,pf,map,-2.03052,-0.527941,0.0281184,0.0376605,0.0368573,0.00204343,10.9401,534.49,1
9.648,odom,map,-1.96639,-0.464196,-0.00192356,0,0,0,,,
9.684,odom,map,-1.96369,-0.4642,-0.00120085,0,0,0,,,
9.72,odom,map,-1.96056,-0.464203,-0.000913996,0,0,0,,,
9.756,odom,map,-1.95623,-0.464208,-0.00169661,0,0,0,,,
9.792,odom,map,-1.95103,-0.46422,-0.00291217,0,0,0,,,
9.828,odom,map,-1.94533,-0.46424,-0.00421617,0,0,0,,,
9.792,kf,map,-1.97696,-0.499979,-0.00222886,0.0623786,0.0623786,0,0.109709,,
9.792,ekf,map,-1.9776,-0.499965,-0.00206561,0.0658516,0.0658549,-2.36785e-09,0.116125,,
9.792,ekf_predict_only,map,-1.96096,-0.499937,-0.00432287,0.55,0.5503,-5.04789e-07,,,
9.792,pf,map,-2.03676,-0.522501,0.0219055,0.0414677,0.0380367,-0.0011827,7.2795,541.016,1
9.864,odom,map,-1.9394,-0.46427,-0.00592139,0,0,0,,,
9.9,odom,map,-1.93273,-0.464318,-0.00849149,0,0,0,,,
9.936,odom,map,-1.92553,-0.464389,-0.0114299,0,0,0,,,
9.972,odom,map,-1.9182,-0.464484,-0.0144307,0,0,0,,,
10.008,odom,map,-1.91057,-0.464607,-0.0176369,0,0,0,,,
