time,source,frame,x,y,theta,cov_xx,cov_yy,cov_xy,runtime_ms,ess,resampling_triggered
8.244,odom,map,-2.00061,-0.506588,0.00262031,0,0,0,,,
8.28,odom,map,-2.00061,-0.506588,0.00262031,0,0,0,,,
8.316,odom,map,-2.00061,-0.506588,0.00262031,0,0,0,,,
8.352,odom,map,-2.00061,-0.506588,0.00262031,0,0,0,,,
8.388,odom,map,-2.00061,-0.506588,0.00262031,0,0,0,,,
8.424,odom,map,-1.99695,-0.507474,0.0017423,0,0,0,,,
8.46,odom,map,-1.99123,-0.508862,0.00036802,0,0,0,,,
8.496,odom,map,-1.9855,-0.51025,-0.00100626,0,0,0,,,
8.532,odom,map,-1.97978,-0.511638,-0.00238054,0,0,0,,,
8.568,odom,map,-1.97405,-0.513025,-0.00375482,0,0,0,,,
8.604,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.64,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.676,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.712,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.748,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.784,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.82,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.856,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.892,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.928,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
8.964,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.036,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.072,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.108,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.144,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.18,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.216,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.252,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.288,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.324,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.36,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.396,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.432,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.468,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.504,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.54,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.576,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.612,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.648,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.684,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.72,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.756,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.792,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.828,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.792,ekf_predict_only,map,-2,-0.5,0,0.15,0.15,0,,,
9.792,ekf,map,-2,-0.5,1.33237e-21,0.0401279,0.0401279,0,0.065792,,
9.792,kf,map,-2,-0.5,1.33237e-21,0.0401279,0.0401279,0,0.06075,,
9.792,pf,map,-1.96553,-0.484865,-0.0321172,0.052178,0.0451527,0.00419224,5.09421,33.2227,0
9.864,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.9,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.936,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
9.972,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.008,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.008,ekf_predict_only,map,-2,-0.5,0,0.25,0.25,0,,,
10.008,ekf,map,-2,-0.5,6.4282e-21,0.0375582,0.0375582,0,0.057834,,
10.008,kf,map,-2,-0.5,6.37498e-21,0.0371659,0.0371659,0,0.058958,,
10.008,pf,map,-2.00397,-0.508378,-0.0350225,0.0380946,0.0382104,4.89701e-05,4.48967,269.539,0
10.044,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.08,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.116,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.152,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.188,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.224,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.188,ekf,map,-2,-0.5,1.05375e-20,0.0375654,0.0375654,0,0.124542,,
10.188,ekf_predict_only,map,-2,-0.5,0,0.35,0.35,0,,,
10.188,kf,map,-2,-0.5,1.04475e-20,0.0368702,0.0368702,0,0.081666,,
10.188,pf,map,-1.9998,-0.492345,-0.02604,0.0348,0.0341501,0.000419785,4.75379,282.762,0
10.26,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.296,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.332,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.368,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.404,odom,map,-1.96864,-0.514336,-0.00505275,0,0,0,,,
10.404,ekf_predict_only,map,-2,-0.5,0,0.45,0.45,0,,,
10.404,kf,map,-2,-0.5,1.39727e-20,0.0369476,0.0369476,0,0.063542,,
10.404,ekf,map,-2,-0.5,1.41118e-20,0.0381822,0.0381822,0,0.144125,,
10.404,pf,map,-2.00743,-0.488999,-0.00898087,0.0355249,0.0388037,0.00138567,8.50662,302.093,0
10.44,odom,map,-1.96839,-0.514337,-0.00484768,0,0,0,,,
10.476,odom,map,-1.96697,-0.514344,-0.00447354,0,0,0,,,
10.512,odom,map,-1.96459,-0.514354,-0.00376393,0,0,0,,,
10.548,odom,map,-1.96137,-0.514365,-0.00327299,0,0,0,,,
10.584,odom,map,-1.95694,-0.514379,-0.00327396,0,0,0,,,
10.584,kf,map,-1.98365,-0.499988,0.00100536,0.0368551,0.0368551,0,0.061209,,
10.62,odom,map,-1.9516,-0.514397,-0.00350425,0,0,0,,,
10.584,ekf,map,-1.98409,-0.499984,0.00107853,0.0380986,0.0380994,-1.02577e-26,0.105417,,
10.584,ekf_predict_only,map,-1.9706,-0.5,-0.00116314,0.55,0.55019,0,,,
10.584,pf,map,-1.98877,-0.486938,-0.006099,0.038135,0.0350961,0.00130114,4.91821,304.913,0
10.656,odom,map,-1.94572,-0.514418,-0.00373688,0,0,0,,,
10.692,odom,map,-1.93966,-0.514442,-0.00423114,0,0,0,,,
10.728,odom,map,-1.93297,-0.514474,-0.00528239,0,0,0,,,
10.764,odom,map,-1.92553,-0.514518,-0.00674633,0,0,0,,,
10.8,odom,map,-1.91791,-0.514576,-0.00827422,0,0,0,,,
10.8,ekf,map,-1.94621,-0.499956,-0.00456811,0.0386674,0.0386711,-2.33329e-09,0.061459,,
10.8,pf,map,-1.94785,-0.49655,-0.0265178,0.0357664,0.0327025,0.000936314,4.83437,319.433,0
10.8,ekf_predict_only,map,-1.92231,-0.500056,-0.0114039,0.65,0.651444,1.09564e-06,,,
10.8,kf,map,-1.94563,-0.499972,-0.00479153,0.0369466,0.0369466,0,4.55071,,
10.836,odom,map,-1.91002,-0.514647,-0.00993629,0,0,0,,,
10.872,odom,map,-1.90179,-0.514737,-0.0119254,0,0,0,,,
10.908,odom,map,-1.89332,-0.514847,-0.0139784,0,0,0,,,
10.944,odom,map,-1.88471,-0.514976,-0.0159955,0,0,0,,,
10.98,odom,map,-1.876,-0.515124,-0.018102,0,0,0,,,
11.016,odom,map,-1.86693,-0.5153,-0.0205214,0,0,0,,,
11.016,ekf,map,-1.89671,-0.500384,-0.0163166,0.0388727,0.0388801,1.00024e-08,0.098125,,
11.016,kf,map,-1.89628,-0.500394,-0.0165206,0.0369528,0.0369528,0,0.06425,,
11.016,ekf_predict_only,map,-1.86731,-0.500683,-0.0261126,0.75,0.754558,2.52047e-05,,,
11.016,pf,map,-1.87873,-0.512934,-0.0407121,0.0352797,0.0356245,-0.00102613,5.25658,288.806,0
11.052,odom,map,-1.85776,-0.515499,-0.0229728,0,0,0,,,
11.088,odom,map,-1.84853,-0.515723,-0.0255776,0,0,0,,,
11.124,odom,map,-1.83913,-0.515977,-0.0284949,0,0,0,,,
11.16,odom,map,-1.82961,-0.516263,-0.0315897,0,0,0,,,
11.196,odom,map,-1.82006,-0.51658,-0.0347959,0,0,0,,,
11.232,odom,map,-1.8105,-0.516928,-0.0380569,0,0,0,,,
11.196,ekf_predict_only,map,-1.8195,-0.501932,-0.0424177,0.850001,0.858952,0.000103949,,,
11.196,ekf,map,-1.85082,-0.501409,-0.0304076,0.0384683,0.0384769,5.20605e-08,0.165333,,
11.196,kf,map,-1.85063,-0.501412,-0.0305535,0.0368554,0.0368554,0,0.062209,,
11.196,pf,map,-1.85122,-0.493869,-0.0501419,0.0371502,0.037556,-0.000860634,5.12746,303.478,0
11.268,odom,map,-1.8009,-0.517309,-0.0413963,0,0,0,,,
11.304,odom,map,-1.79136,-0.517722,-0.0450139,0,0,0,,,
11.34,odom,map,-1.78183,-0.518168,-0.0486815,0,0,0,,,
11.376,odom,map,-1.77226,-0.518652,-0.052367,0,0,0,,,
11.412,odom,map,-1.76265,-0.519175,-0.0564144,0,0,0,,,
11.412,ekf_predict_only,map,-1.76182,-0.50438,-0.0669856,0.950007,0.966671,0.000336533,,,
11.412,ekf,map,-1.79379,-0.503647,-0.0521606,0.0389622,0.0389756,1.82421e-07,0.062916,,
11.412,kf,map,-1.79371,-0.503636,-0.0523432,0.0369466,0.0369466,0,0.05725,,
11.412,pf,map,-1.79781,-0.510433,-0.0694967,0.0409551,0.0315425,-0.00150421,6.31821,310.25,0
11.448,odom,map,-1.75301,-0.519739,-0.0603228,0,0,0,,,
11.484,odom,map,-1.74336,-0.52034,-0.0642143,0,0,0,,,
11.52,odom,map,-1.7336,-0.520987,-0.0681384,0,0,0,,,
11.556,odom,map,-1.72389,-0.521669,-0.0720166,0,0,0,,,
11.592,odom,map,-1.71424,-0.522383,-0.0757586,0,0,0,,,
11.592,ekf_predict_only,map,-1.71344,-0.507626,-0.0854669,1.05002,1.07542,0.000749301,,,
11.592,ekf,map,-1.74552,-0.506628,-0.0706921,0.0385638,0.0385764,2.93851e-07,0.114,,
11.592,kf,map,-1.74549,-0.506607,-0.0707371,0.036855,0.036855,0,0.062125,,
11.628,odom,map,-1.70458,-0.523135,-0.0794549,0,0,0,,,
11.592,pf,map,-1.73226,-0.524886,-0.102389,0.0346862,0.0346708,0.0018456,7.149,303.124,0
11.601,amcl,map,-1.69782,-0.52621,-0.0663438,0.164462,0.207034,-0.0265272,,,
11.664,odom,map,-1.69493,-0.523921,-0.0831978,0,0,0,,,
11.7,odom,map,-1.68532,-0.52474,-0.0868378,0,0,0,,,
11.736,odom,map,-1.67568,-0.525596,-0.0902776,0,0,0,,,
11.772,odom,map,-1.66604,-0.526485,-0.0937065,0,0,0,,,
11.808,odom,map,-1.65642,-0.527406,-0.0970415,0,0,0,,,
11.808,ekf_predict_only,map,-1.65569,-0.512573,-0.104914,1.15007,1.1889,0.00158795,,,
11.808,kf,map,-1.6877,-0.511286,-0.0915176,0.0369466,0.0369466,0,0.082666,,
11.808,ekf,map,-1.68771,-0.51133,-0.091585,0.0390534,0.0390701,6.1148e-07,0.105625,,
11.808,pf,map,-1.68549,-0.520982,-0.111074,0.0385396,0.0405223,0.00146992,7.63029,319.108,0
11.844,odom,map,-1.64681,-0.528357,-0.100068,0,0,0,,,
11.88,odom,map,-1.6372,-0.529336,-0.103046,0,0,0,,,
11.916,odom,map,-1.62759,-0.530344,-0.105916,0,0,0,,,
11.952,odom,map,-1.61806,-0.53137,-0.108681,0,0,0,,,
11.988,odom,map,-1.60841,-0.532437,-0.11153,0,0,0,,,
12.024,odom,map,-1.59872,-0.533536,-0.114397,0,0,0,,,
11.988,ekf_predict_only,map,-1.60721,-0.517679,-0.119249,1.25014,1.30302,0.00268335,,,
11.988,ekf,map,-1.63956,-0.51617,-0.106351,0.0386185,0.0386328,7.23045e-07,0.05925,,
11.988,kf,map,-1.63954,-0.516139,-0.106313,0.036855,0.036855,0,9.52112,,
11.988,pf,map,-1.64381,-0.519339,-0.111873,0.0331606,0.0331911,0.001648,7.96104,312.639,0
12.06,odom,map,-1.58886,-0.534683,-0.117123,0,0,0,,,
12.096,odom,map,-1.5788,-0.535879,-0.119611,0,0,0,,,
12.132,odom,map,-1.56864,-0.537114,-0.122092,0,0,0,,,
12.168,odom,map,-1.55816,-0.538411,-0.124312,0,0,0,,,
12.204,odom,map,-1.54763,-0.539739,-0.126494,0,0,0,,,
12.204,ekf,map,-1.57801,-0.523242,-0.120637,0.039098,0.0391166,1.27467e-06,0.060041,,
12.204,kf,map,-1.57817,-0.523177,-0.12091,0.0369466,0.0369466,0,0.060958,,
12.204,ekf_predict_only,map,-1.54396,-0.525257,-0.132343,1.35031,1.42567,0.0047397,,,
12.204,pf,map,-1.57063,-0.534168,-0.12483,0.0318296,0.0396001,0.00139029,7.5245,317.252,0
12.24,odom,map,-1.53697,-0.541106,-0.128494,0,0,0,,,
12.276,odom,map,-1.52605,-0.542527,-0.130233,0,0,0,,,
12.312,odom,map,-1.5148,-0.544009,-0.131651,0,0,0,,,
12.348,odom,map,-1.50346,-0.545517,-0.132908,0,0,0,,,
12.384,odom,map,-1.49195,-0.547063,-0.133739,0,0,0,,,
12.42,odom,map,-1.47869,-0.548781,-0.132834,0,0,0,,,
12.384,ekf,map,-1.522,-0.53039,-0.126678,0.0386441,0.038661,1.44714e-06,0.066625,,
12.384,ekf_predict_only,map,-1.48414,-0.53322,-0.131548,1.45057,1.55183,0.00744317,,,
12.384,kf,map,-1.52186,-0.530354,-0.126433,0.036855,0.036855,0,0.064042,,
12.384,pf,map,-1.51279,-0.534503,-0.157046,0.0333872,0.0404844,-0.000404939,9.47121,282.031,0
12.456,odom,map,-1.46391,-0.55061,-0.130372,0,0,0,,,
12.492,odom,map,-1.44893,-0.55241,-0.127617,0,0,0,,,
12.528,odom,map,-1.43384,-0.554165,-0.124739,0,0,0,,,
12.564,odom,map,-1.41863,-0.555873,-0.121608,0,0,0,,,
12.6,odom,map,-1.403,-0.557562,-0.117583,0,0,0,,,
12.6,ekf_predict_only,map,-1.40403,-0.54382,-0.115899,1.55104,1.6947,0.0120869,,,
12.6,ekf,map,-1.44699,-0.540063,-0.120252,0.0391185,0.0391425,2.45956e-06,0.053917,,
12.6,kf,map,-1.44666,-0.540031,-0.119676,0.0369466,0.0369466,0,0.058125,,
12.6,amcl,map,-1.40747,-0.552492,-0.11259,0.134521,0.183453,-0.028083,,,
12.6,pf,map,-1.43826,-0.531136,-0.157858,0.0339306,0.0381949,0.000283109,6.45312,331.056,0
12.636,odom,map,-1.3896,-0.559121,-0.114993,0,0,0,,,
12.672,odom,map,-1.37622,-0.560649,-0.112385,0,0,0,,,
12.708,odom,map,-1.36259,-0.562168,-0.109404,0,0,0,,,
12.744,odom,map,-1.34863,-0.563678,-0.106056,0,0,0,,,
12.78,odom,map,-1.33453,-0.565154,-0.102607,0,0,0,,,
12.816,ekf,map,-1.36481,-0.549589,-0.102877,0.0391842,0.0392121,3.11413e-06,0.112208,,
12.816,odom,map,-1.32028,-0.566596,-0.0989755,0,0,0,,,
12.816,ekf_predict_only,map,-1.3181,-0.553824,-0.093517,1.65165,1.85132,0.0179805,,,
12.816,kf,map,-1.36451,-0.54959,-0.102443,0.0369528,0.0369528,0,0.100125,,
12.816,pf,map,-1.37205,-0.572152,-0.12418,0.0378708,0.0386113,0.000765815,6.32442,289.433,0
12.852,odom,map,-1.30586,-0.568,-0.0950981,0,0,0,,,
12.888,odom,map,-1.29136,-0.569351,-0.0907645,0,0,0,,,
12.924,odom,map,-1.27686,-0.570639,-0.0863571,0,0,0,,,
12.96,odom,map,-1.26229,-0.571869,-0.0819797,0,0,0,,,
12.996,odom,map,-1.2476,-0.573042,-0.0774494,0,0,0,,,
13.032,odom,map,-1.2329,-0.574147,-0.0725287,0,0,0,,,
12.996,ekf_predict_only,map,-1.2448,-0.560699,-0.0684024,1.75216,2.00888,0.0233849,,,
12.996,kf,map,-1.29268,-0.556404,-0.0813141,0.0368554,0.0368554,0,0.066834,,
12.996,ekf,map,-1.29282,-0.556396,-0.0816039,0.0386418,0.0386673,2.8652e-06,0.066042,,
12.996,pf,map,-1.29312,-0.582939,-0.0925933,0.0351347,0.0341156,-0.00110596,13.6225,312.971,0
13.068,odom,map,-1.21811,-0.575184,-0.0675357,0,0,0,,,
13.104,odom,map,-1.20319,-0.576156,-0.0625725,0,0,0,,,
13.14,odom,map,-1.18825,-0.577054,-0.0574266,0,0,0,,,
13.176,odom,map,-1.17331,-0.577874,-0.0522781,0,0,0,,,
13.212,odom,map,-1.15841,-0.578615,-0.0470748,0,0,0,,,
13.212,ekf_predict_only,map,-1.15553,-0.566815,-0.0368791,1.85267,2.19128,0.0299905,,,
13.212,ekf,map,-1.20394,-0.562529,-0.0518602,0.0391005,0.0391353,3.67137e-06,0.061,,
13.212,kf,map,-1.20388,-0.562579,-0.05169,0.0369466,0.0369466,0,0.0625,,
13.212,pf,map,-1.19679,-0.598157,-0.0797057,0.037773,0.038154,-0.000327898,4.74529,313.151,0
13.248,odom,map,-1.14351,-0.579278,-0.041821,0,0,0,,,
13.284,odom,map,-1.12855,-0.579864,-0.0365484,0,0,0,,,
13.32,odom,map,-1.11367,-0.580369,-0.0311921,0,0,0,,,
13.356,odom,map,-1.09902,-0.580787,-0.0257688,0,0,0,,,
13.392,odom,map,-1.0844,-0.581124,-0.0203421,0,0,0,,,
13.428,odom,map,-1.07043,-0.5805,-0.0146894,0,0,0,,,
13.392,ekf_predict_only,map,-1.0831,-0.569487,-0.0145991,1.95292,2.36858,0.0347679,,,
13.392,kf,map,-1.13041,-0.565416,-0.0266225,0.036855,0.036855,0,0.062375,,
13.392,ekf,map,-1.13037,-0.565346,-0.0265234,0.0386429,0.0386735,2.84833e-06,0.156167,,
13.392,pf,map,-1.14025,-0.584634,-0.0556607,0.032886,0.0341198,-0.000225197,7.00992,311.296,0
13.401,amcl,map,-1.10216,-0.556647,-0.0212172,0.118917,0.162041,-0.0202684,,,
13.464,odom,map,-1.05695,-0.579444,-0.00957603,0,0,0,,,
13.5,odom,map,-1.04369,-0.578304,-0.00473952,0,0,0,,,
13.536,odom,map,-1.03048,-0.577084,-2.50588e-06,0,0,0,,,
13.572,odom,map,-1.01741,-0.575786,0.00456878,0,0,0,,,
13.608,odom,map,-1.00449,-0.574704,0.00823948,0,0,0,,,
13.608,ekf_predict_only,map,-1.00201,-0.570671,0.00264036,2.05304,2.56692,0.0393843,,,
13.608,ekf,map,-1.04647,-0.566436,-0.00357305,0.0391166,0.0391544,2.88528e-06,0.120417,,
13.608,kf,map,-1.04664,-0.566546,-0.0039183,0.0369466,0.0369466,0,0.059125,,
13.608,pf,map,-1.04273,-0.577959,-0.018433,0.0363009,0.0351978,0.000803402,13.8512,314.913,0
13.644,odom,map,-0.991066,-0.574575,0.0109625,0,0,0,,,
13.68,odom,map,-0.977654,-0.57441,0.0136554,0,0,0,,,
13.716,odom,map,-0.964359,-0.574209,0.016614,0,0,0,,,
13.752,odom,map,-0.951157,-0.573968,0.0203797,0,0,0,,,
13.788,odom,map,-0.937969,-0.573666,0.0254045,0,0,0,,,
13.788,ekf,map,-0.979521,-0.566055,0.0175691,0.0386545,0.0386851,1.83196e-06,0.060083,,
13.788,kf,map,-0.979622,-0.566082,0.0178554,0.036855,0.036855,0,0.056,,
13.824,odom,map,-0.924815,-0.573297,0.0308839,0,0,0,,,
13.788,ekf_predict_only,map,-0.936289,-0.570497,0.0319223,2.15302,2.75618,0.0424577,,,
13.788,pf,map,-0.979114,-0.596972,-0.0140632,0.0404878,0.0412825,0.00262993,16.4608,313.58,0
13.86,odom,map,-0.911717,-0.572853,0.0371059,0,0,0,,,
13.896,odom,map,-0.898807,-0.572325,0.0447606,0,0,0,,,
13.932,odom,map,-0.886046,-0.5717,0.0532049,0,0,0,,,
13.968,odom,map,-0.873302,-0.570967,0.0617436,0,0,0,,,
14.004,odom,map,-0.860587,-0.570122,0.0711185,0,0,0,,,
14.004,ekf_predict_only,map,-0.859883,-0.568057,0.0899499,2.25279,2.97133,0.0442229,,,
14.004,ekf,map,-0.902035,-0.563488,0.0640933,0.0391266,0.0391625,1.43821e-06,0.055041,,
14.004,kf,map,-0.902121,-0.563502,0.0648053,0.0369466,0.0369466,0,0.100792,,
14.004,pf,map,-0.907185,-0.579391,0.028818,0.0370729,0.0389157,-0.000256514,7.01675,306.986,0
14.04,odom,map,-0.847963,-0.569159,0.0815512,0,0,0,,,
14.076,odom,map,-0.835406,-0.568062,0.0927947,0,0,0,,,
14.112,odom,map,-0.822874,-0.566823,0.104226,0,0,0,,,
14.148,odom,map,-0.810475,-0.565454,0.115962,0,0,0,,,
14.184,odom,map,-0.798265,-0.563954,0.128748,0,0,0,,,
14.184,ekf_predict_only,map,-0.798649,-0.562535,0.155719,2.35232,3.17282,0.0422649,,,
14.184,ekf,map,-0.839658,-0.558036,0.121097,0.0386603,0.0386886,5.28324e-07,0.062125,,
14.184,kf,map,-0.839731,-0.558062,0.12169,0.036855,0.036855,0,0.105959,,
14.22,odom,map,-0.787758,-0.560727,0.141199,0,0,0,,,
14.184,pf,map,-0.830971,-0.586434,0.0914418,0.0400807,0.0403882,0.00197132,5.09833,304.791,0
14.202,amcl,map,-0.83916,-0.532221,0.134451,0.0977722,0.131814,-0.0125143,,,
14.256,odom,map,-0.778634,-0.556111,0.15342,0,0,0,,,
14.292,odom,map,-0.769798,-0.551399,0.166428,0,0,0,,,
14.328,odom,map,-0.761032,-0.546554,0.179834,0,0,0,,,
14.364,odom,map,-0.752426,-0.541588,0.193564,0,0,0,,,
14.4,odom,map,-0.743882,-0.536483,0.207318,0,0,0,,,
14.4,ekf_predict_only,map,-0.729819,-0.551729,0.249987,2.4516,3.39717,0.0348003,,,
14.4,ekf,map,-0.768641,-0.546879,0.206573,0.0391313,0.0391635,-3.91226e-07,0.058417,,
14.4,kf,map,-0.768769,-0.546991,0.207212,0.0369466,0.0369466,0,0.062583,,
14.4,pf,map,-0.782921,-0.567255,0.186236,0.0365186,0.0341895,-0.00203372,5.1615,302.398,0
14.436,odom,map,-0.732585,-0.533922,0.222814,0,0,0,,,
14.472,odom,map,-0.721478,-0.531314,0.23863,0,0,0,,,
14.508,odom,map,-0.710637,-0.528585,0.254733,0,0,0,,,
14.544,odom,map,-0.699899,-0.525695,0.271035,0,0,0,,,
14.58,odom,map,-0.689381,-0.52268,0.287463,0,0,0,,,
14.616,odom,map,-0.679293,-0.519607,0.304266,0,0,0,,,
14.616,ekf_predict_only,map,-0.669374,-0.536296,0.351861,2.55105,3.61569,0.0207343,,,
14.616,ekf,map,-0.704304,-0.53049,0.302699,0.0391928,0.0392219,-1.42268e-06,0.063041,,
14.616,kf,map,-0.704532,-0.530695,0.303188,0.0369528,0.0369528,0,2.14754,,
14.616,pf,map,-0.688371,-0.571842,0.291975,0.0314132,0.0359395,0.000646965,5.20129,297.255,0
14.652,odom,map,-0.669558,-0.516459,0.321309,0,0,0,,,
14.688,odom,map,-0.660086,-0.513216,0.338482,0,0,0,,,
14.724,odom,map,-0.650708,-0.509824,0.355687,0,0,0,,,
14.76,odom,map,-0.641611,-0.506356,0.373094,0,0,0,,,
14.796,odom,map,-0.632904,-0.502859,0.390795,0,0,0,,,
14.832,odom,map,-0.624586,-0.499345,0.408709,0,0,0,,,
14.796,ekf_predict_only,map,-0.627416,-0.520891,0.441539,2.6511,3.80329,0.00458706,,,
